,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,license,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,projectrank_placing,dockerhub_id,docs_url,labels,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,snap_id,dnf_id,yay_id,maven_id,maven_url
677,kubric,google-research/kubric,image,,{},34.0,,5,False,kubric-nightly,,,8.0,8.0,https://pypi.org/project/kubric-nightly,1917.0,1917.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
678,evojax,google/evojax,jax-utils,,{},14.0,EvoJAX: Hardware-accelerated Neuroevolution.,5,False,evojax,conda-forge/evojax,,,,https://pypi.org/project/evojax,781.0,1806.0,https://anaconda.org/conda-forge/evojax,2022-02-14 16:32:21.864,2025-04-22 14:58:11.525,2025-04-22 14:58:11.525000,55381.0,20.0,3.0,,,['jax'],,,,,,,,,,,,,,,,,,
679,DeepKE,zjunlp/deepke,nlp,,{},34.0,,5,False,deepke,,,25.0,25.0,https://pypi.org/project/deepke,240.0,240.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
680,pymdp,infer-actively/pymdp,others,,{},38.0,,5,False,inferactively-pymdp,,,,,https://pypi.org/project/inferactively-pymdp,23315.0,23315.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
681,benchmark_VAE,clementchadebec/benchmark_VAE,others,,{},18.0,,5,False,pythae,,,41.0,41.0,https://pypi.org/project/pythae,1140.0,1140.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
682,CNTK,microsoft/CNTK,ml-frameworks,,{},277.0,,4,False,cntk,,,,,https://pypi.org/project/cntk,418.0,418.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
683,ktrain,amaiya/ktrain,ml-frameworks,,{},17.0,,4,False,ktrain,,,579.0,579.0,https://pypi.org/project/ktrain,,,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
684,Neural Network Libraries,sony/nnabla,ml-frameworks,,{},76.0,,4,False,nnabla,,,,,https://pypi.org/project/nnabla,1530.0,1530.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
685,xLearn,aksnzhy/xlearn,ml-frameworks,,{},30.0,,4,False,xlearn,,,170.0,170.0,https://pypi.org/project/xlearn,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
686,finetune,IndicoDataSolutions/finetune,nlp,,{},25.0,,4,False,finetune,,,16.0,16.0,https://pypi.org/project/finetune,81.0,81.0,,,,,,,3.0,,,"['tensorflow', 'sklearn']",,,,,,,,,,,,,,,,,,
687,NLP Architect,IntelLabs/nlp-architect,nlp,,{},42.0,,4,False,nlp-architect,,,11.0,11.0,https://pypi.org/project/nlp-architect,107.0,107.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
688,textpipe,textpipe/textpipe,nlp,,{},29.0,,4,False,textpipe,,,10.0,10.0,https://pypi.org/project/textpipe,48.0,48.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
689,MatchZoo,NTMC-Community/MatchZoo,nlp,,{},39.0,,4,False,matchzoo,,,19.0,19.0,https://pypi.org/project/matchzoo,41.0,41.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
690,PaddleDetection,PaddlePaddle/PaddleDetection,image,,{},188.0,,4,False,paddledet,,,,,https://pypi.org/project/paddledet,498.0,498.0,,,,,,,3.0,,,['paddle'],,,,,,,,,,,,,,,,,,
691,attention-ocr,emedvedev/attention-ocr,ocr,,{},28.0,,4,False,aocr,,,32.0,32.0,https://pypi.org/project/aocr,63.0,63.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
692,calamari,Calamari-OCR/calamari,ocr,,{},23.0,,4,False,calamari_ocr,,,,,https://pypi.org/project/calamari_ocr,2151.0,2151.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
693,pdvega,altair-viz/pdvega,data-viz,,{},9.0,,4,False,pdvega,,,93.0,93.0,https://pypi.org/project/pdvega,24.0,24.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
694,graph-nets,deepmind/graph_nets,graph,,{},11.0,,4,False,graph-nets,,,23.0,23.0,https://pypi.org/project/graph-nets,955.0,955.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
695,Test Tube,williamFalcon/test-tube,hyperopt,,{},16.0,,4,False,test_tube,,,,,https://pypi.org/project/test_tube,17734.0,17734.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
696,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,{},5.0,,4,False,alphapy,,,11.0,11.0,https://pypi.org/project/alphapy,167.0,167.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
697,Studio.ml,studioml/studio,ml-experiments,,{},24.0,,4,False,studioml,,,8.0,8.0,https://pypi.org/project/studioml,213.0,213.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
698,steppy,minerva-ml/steppy,ml-experiments,,{},7.0,,4,False,steppy,,,60.0,60.0,https://pypi.org/project/steppy,95.0,95.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
699,TensorLayer,tensorlayer/tensorlayer,reinforcement-learning,,{},136.0,,4,False,tensorlayer,,,,,https://pypi.org/project/tensorlayer,1162.0,1162.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
700,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,{},117.0,,4,False,stable-baselines,,,,,https://pypi.org/project/stable-baselines,2379.0,2379.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
701,BigDL,intel-analytics/BigDL,distributed-ml,,{},125.0,,4,False,bigdl,,,,,https://pypi.org/project/bigdl,1632.0,1632.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,com.intel.analytics.bigdl:bigdl-SPARK_2.4,https://search.maven.org/artifact/com.intel.analytics.bigdl/bigdl-SPARK_2.4
702,BytePS,bytedance/byteps,distributed-ml,,{},21.0,,4,False,byteps,,Apache-2.0,,,https://pypi.org/project/byteps,70.0,70.0,,,,2020-03-03 02:33:23.358610,,,3.0,bytepsimage/tensorflow,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,,2166.0,,,,,,,,,,,,,
703,sk-dist,Ibotta/sk-dist,distributed-ml,,{},8.0,,4,False,sk-dist,,,,,https://pypi.org/project/sk-dist,19761.0,19761.0,,,,,,,3.0,,,"['sklearn', 'spark']",,,,,,,,,,,,,,,,,,
704,NGT,yahoojapan/NGT,nn-search,,{},22.0,,4,False,ngt,,,,,https://pypi.org/project/ngt,4304.0,4304.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
705,tensorrec,jfkirk/tensorrec,recommender-systems,,{},9.0,,4,False,tensorrec,,,38.0,38.0,https://pypi.org/project/tensorrec,202.0,202.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
706,Muda,bmcfee/muda,audio,,{},7.0,,4,False,muda,,,33.0,33.0,https://pypi.org/project/muda,230.0,230.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
707,nebullvm,nebuly-ai/nebullvm,model-serialisation,,{},41.0,,4,False,nebullvm,,,,,https://pypi.org/project/nebullvm,1342.0,1342.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
708,Larq Compute Engine,larq/compute-engine,model-serialisation,,{},19.0,,4,False,larq-compute-engine,,,11.0,11.0,https://pypi.org/project/larq-compute-engine,167.0,167.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
709,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,{},13.0,,4,False,pytorch2keras,,,116.0,116.0,https://pypi.org/project/pytorch2keras,103.0,103.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
710,cortex,cortexlabs/cortex,model-serialisation,,{},25.0,,4,False,cortex,,,,,https://pypi.org/project/cortex,3615.0,3615.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
711,ArrayFire,arrayfire/arrayfire,gpu-utilities,,{},97.0,,4,False,arrayfire,,,,,https://pypi.org/project/arrayfire,3348.0,3348.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
712,cuML,rapidsai/cuml,gpu-utilities,,{},206.0,,4,False,cuml,,,,,https://pypi.org/project/cuml,739.0,739.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
713,pyhsmm,mattjj/pyhsmm,probabilistics,,{},14.0,,4,False,pyhsmm,,,36.0,36.0,https://pypi.org/project/pyhsmm,215.0,215.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
714,Higher,facebookresearch/higher,pytorch-utils,,{},8.0,,4,False,higher,,,,,https://pypi.org/project/higher,11321.0,11321.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
715,SRU,asappresearch/sru,pytorch-utils,,{},21.0,,4,False,sru,,,,,https://pypi.org/project/sru,2336.0,2336.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
716,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,{},4.0,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",4,False,tensor-sensor,conda-forge/tensor-sensor,,,,https://pypi.org/project/tensor-sensor,107.0,238.0,https://anaconda.org/conda-forge/tensor-sensor,2021-10-12 03:26:23.131,2026-04-27 06:38:31.630,2026-04-27 06:38:31.630000,7627.0,2.0,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
717,TensorNets,taehoonlee/tensornets,tensorflow-utils,,{},6.0,,4,False,tensornets,,,87.0,87.0,https://pypi.org/project/tensornets,132.0,132.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
718,Mars,mars-project/mars,others,,{},53.0,,4,False,pymars,,,,,https://pypi.org/project/pymars,6135.0,6135.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
719,dabl,amueller/dabl,sklearn-utils,,{},24.0,,4,False,dabl,,,,,https://pypi.org/project/dabl,1850.0,1850.0,,,,,,,3.0,,,['sklearn'],,,,,,,,,,,,,,,,,,
720,Neuraxle,Neuraxio/Neuraxle,hyperopt,,{},9.0,,4,False,neuraxle,,,69.0,69.0,https://pypi.org/project/neuraxle,103.0,103.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
721,PaddleHub,PaddlePaddle/PaddleHub,others,,{},70.0,,4,False,paddlehub,,,,,https://pypi.org/project/paddlehub,2644.0,2644.0,,,,,,,3.0,,,['paddle'],,,,,,,,,,,,,,,,,,
722,segmentation_models,qubvel/segmentation_models,image,,{},15.0,,4,False,segmentation_models,,,,,https://pypi.org/project/segmentation_models,10700.0,10700.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
723,reformer-pytorch,lucidrains/reformer-pytorch,pytorch-utils,,{},11.0,,4,False,reformer-pytorch,,,,,https://pypi.org/project/reformer-pytorch,14669.0,14669.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
724,elegy,poets-ai/elegy,ml-frameworks,,{},18.0,,4,False,elegy,,,58.0,58.0,https://pypi.org/project/elegy,111.0,111.0,,,,,,,3.0,,,"['tensorflow', 'jax']",,,,,,,,,,,,,,,,,,
725,tinygrad,geohot/tinygrad,pytorch-utils,,{},497.0,,4,False,,,,23.0,23.0,,,,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
726,random-forest-importances,parrt/random-forest-importances,interpretability,,{},16.0,,4,False,rfpimp,,,,,https://pypi.org/project/rfpimp,58300.0,58300.0,,,,,,,3.0,,,['sklearn'],,,,,,,,,,,,,,,,,,
727,gpt-2-simple,minimaxir/gpt-2-simple,nlp,,{},21.0,,4,False,gpt-2-simple,,,,,https://pypi.org/project/gpt-2-simple,2093.0,2093.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
728,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,{},16.0,,4,False,matrixprofile-ts,,,34.0,34.0,https://pypi.org/project/matrixprofile-ts,444.0,444.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
729,ivis,beringresearch/ivis,data-viz,,{},10.0,,4,False,ivis,,,41.0,41.0,https://pypi.org/project/ivis,365.0,365.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
730,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,{},40.0,,4,False,torch-geometric-temporal,,,,,https://pypi.org/project/torch-geometric-temporal,2712.0,2712.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
731,textflint,textflint/textflint,adversarial,,{},18.0,,4,False,textflint,,,21.0,21.0,https://pypi.org/project/textflint,228.0,228.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
732,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,{},46.0,,4,False,raiwidgets,,,,,https://pypi.org/project/raiwidgets,5109.0,5109.0,,,,,,,3.0,,,"['pytorch', 'tensorflow', 'jupyter']",,,,,,,,,,,,,,,,,,
733,ecco,jalammar/ecco,interpretability,,{},12.0,Visualization tools for NLP machine learning models.,4,False,ecco,conda-forge/ecco,,,,https://pypi.org/project/ecco,222.0,389.0,https://anaconda.org/conda-forge/ecco,2021-12-30 22:13:55.932,2025-04-22 14:58:08.015,2025-04-22 14:58:08.015000,9368.0,3.0,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
734,jiant,nyu-mll/jiant,nlp,,{},62.0,,4,False,jiant,,,7.0,7.0,https://pypi.org/project/jiant,384.0,384.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
735,pykale,pykale/pykale,others,,{},31.0,,4,False,pykale,,,7.0,7.0,https://pypi.org/project/pykale,154.0,154.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
736,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,{},29.0,,4,False,pytorch_tabular,,,,,https://pypi.org/project/pytorch_tabular,5921.0,5921.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
737,parallelformers,tunib-ai/parallelformers,distributed-ml,,{},5.0,,4,False,parallelformers,,,75.0,75.0,https://pypi.org/project/parallelformers,66.0,66.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
738,icevision,airctic/icevision,image,,{},41.0,,4,False,icevision,,,,,https://pypi.org/project/icevision,1234.0,1234.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
739,NeuPy,itdxer/neupy,ml-frameworks,,{},8.0,,3,False,neupy,,,188.0,188.0,https://pypi.org/project/neupy,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
740,NuPIC,numenta/nupic,ml-frameworks,,{},126.0,,3,False,nupic,,,24.0,24.0,https://pypi.org/project/nupic,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
741,NeoML,neoml-lib/neoml,ml-frameworks,,{},41.0,,3,False,neoml,,Apache-2.0,2.0,2.0,https://pypi.org/project/neoml,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
742,VizSeq,facebookresearch/vizseq,nlp,,{},5.0,,3,False,vizseq,,,13.0,13.0,https://pypi.org/project/vizseq,124.0,124.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
743,Determined,determined-ai/determined,ml-frameworks,,{},132.0,,3,False,determined,,Apache-2.0,,,https://pypi.org/project/determined,,,,,,,,,3.0,,https://docs.determined.ai,"['pytorch', 'tensorflow']",,,,,,,,,,,,,,,,,,
744,Camphr,PKSHATechnology-Research/camphr,nlp,,{},7.0,,3,False,camphr,,,16.0,16.0,https://pypi.org/project/camphr,75.0,75.0,,,,,,,3.0,,,['spacy'],,,,,,,,,,,,,,,,,,
745,fast-bert,utterworks/fast-bert,nlp,,{},37.0,,3,False,fast-bert,,,,,https://pypi.org/project/fast-bert,166.0,166.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
746,Sockeye,awslabs/sockeye,nlp,,{},61.0,,3,False,sockeye,,,,,https://pypi.org/project/sockeye,490.0,490.0,,,,,,,3.0,,,['mxnet'],,,,,,,,,,,,,,,,,,
747,anaGo,Hironsan/anago,nlp,,{},11.0,,3,False,anago,,,36.0,36.0,https://pypi.org/project/anago,41.0,41.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
748,Caer,jasmcaus/caer,image,,{},8.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",3,False,caer,,,,,https://pypi.org/project/caer,2245.0,2245.0,,,,,,,3.0,,https://caer.rtfd.io,,,,,,,,,,,,,,,,,,,
749,PySlowFast,facebookresearch/SlowFast,image,,{},39.0,,3,False,pyslowfast,,,23.0,23.0,https://pypi.org/project/pyslowfast,18.0,18.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
750,DE⫶TR,facebookresearch/detr,image,,{},27.0,,3,False,,,,24.0,24.0,,,,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
751,data-describe,data-describe/data-describe,data-viz,,{},13.0,,3,False,data-describe,,,,,https://pypi.org/project/data-describe,1129.0,1129.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
752,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,{},19.0,,3,False,sklearn-evaluation,,,,,https://pypi.org/project/sklearn-evaluation,1929.0,1929.0,,,,,,,3.0,,,['sklearn'],,,,,,,,,,,,,,,,,,
753,Lucid,tensorflow/lucid,interpretability,,{},40.0,,3,False,lucid,,,,,https://pypi.org/project/lucid,324.0,324.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
754,GraphVite,DeepGraphLearning/graphvite,graph,,{},,A general and high-performance graph embedding system for various applications.,3,False,,milagraph/graphvite,,,,,,66.0,https://anaconda.org/milagraph/graphvite,2019-08-05 06:16:49.612,2025-03-25 16:27:49.968,2025-03-25 16:27:49.968000,5601.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,
755,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,{},32.0,,3,False,torchbiggraph,,,,,https://pypi.org/project/torchbiggraph,871.0,871.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
756,AdaNet,tensorflow/adanet,hyperopt,,{},27.0,,3,False,adanet,,,,,https://pypi.org/project/adanet,530.0,530.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
757,Parfit,jmcarpenter2/parfit,hyperopt,,{},4.0,,3,False,parfit,,,29.0,29.0,https://pypi.org/project/parfit,31.0,31.0,,,,,,,3.0,,,['sklearn'],,,,,,,,,,,,,,,,,,
758,auto_ml,ClimbsRocks/auto_ml,hyperopt,,{},14.0,,3,False,auto_ml,,,5.0,5.0,https://pypi.org/project/auto_ml,681.0,681.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
759,MLBox,AxeldeRomblay/MLBox,hyperopt,,{},9.0,,3,False,mlbox,,,38.0,38.0,https://pypi.org/project/mlbox,121.0,121.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
760,Auto Tune Models,HDI-Project/ATM,hyperopt,,{},17.0,,3,False,atm,,,26.0,26.0,https://pypi.org/project/atm,126.0,126.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
761,MXBoard,awslabs/mxboard,ml-experiments,,{},9.0,,3,False,mxboard,,,,,https://pypi.org/project/mxboard,2715.0,2715.0,,,,,,,3.0,,,['mxnet'],,,,,,,,,,,,,,,,,,
762,DLTK,DLTK/DLTK,medical-data,,{},9.0,,3,False,dltk,,,35.0,35.0,https://pypi.org/project/dltk,26.0,26.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
763,MedicalTorch,perone/medicaltorch,medical-data,,{},8.0,,3,False,medicaltorch,,,19.0,19.0,https://pypi.org/project/medicaltorch,71.0,71.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
764,LazyCluster,ml-tooling/lazycluster,distributed-ml,,{},2.0,,3,False,lazycluster,,,55.0,55.0,https://pypi.org/project/lazycluster,43.0,43.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
765,TensorFrames,databricks/tensorframes,distributed-ml,,{},16.0,,3,False,tensorframes,,,,,https://pypi.org/project/tensorframes,1975.0,1975.0,,,,,,,3.0,,,"['tensorflow', 'spark']",,,,,,,,,,,,,,,,,,
766,Spotlight,maciejkula/spotlight,recommender-systems,,{},11.0,,3,False,,maciejkula/spotlight,,,,,,88.0,https://anaconda.org/maciejkula/spotlight,2017-06-28 21:27:28.858,2025-03-25 16:28:52.378,2025-03-25 16:28:52.378000,9715.0,6.0,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
767,Case Recommender,caserec/CaseRecommender,recommender-systems,,{},11.0,,3,False,caserecommender,,,15.0,15.0,https://pypi.org/project/caserecommender,117.0,117.0,,,,,,,3.0,,,['sklearn'],,,,,,,,,,,,,,,,,,
768,CrypTen,facebookresearch/CrypTen,privacy-ml,,{},40.0,,3,False,crypten,,,,,https://pypi.org/project/crypten,326.0,326.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
769,ipyexperiments,stas00/ipyexperiments,gpu-utilities,,{},3.0,,3,False,ipyexperiments,,,10.0,10.0,https://pypi.org/project/ipyexperiments,115.0,115.0,,,,,,,3.0,,,['jupyter'],,,,,,,,,,,,,,,,,,
770,DALI,NVIDIA/DALI,gpu-utilities,,{},106.0,,3,False,,,Apache-2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
771,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,{},50.0,,3,False,,blazingsql/blazingsql-protocol,,,,,,14.0,https://anaconda.org/blazingsql/blazingsql-protocol,2019-09-13 21:17:37.888,2025-03-25 16:26:10.601,2025-03-25 16:26:10.601000,1168.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,
772,Pywick,achaiah/pywick,pytorch-utils,,{},4.0,,3,False,pywick,,,14.0,14.0,https://pypi.org/project/pywick,32.0,32.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
773,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,{},6.0,,3,False,performer-pytorch,,,,,https://pypi.org/project/performer-pytorch,4338.0,4338.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
774,Torchmeta,tristandeleu/pytorch-meta,pytorch-utils,,{},12.0,,3,False,torchmeta,,,,,https://pypi.org/project/torchmeta,3076.0,3076.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
775,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,{},9.0,,3,False,pytorch_toolbelt,,,,,https://pypi.org/project/pytorch_toolbelt,6436.0,6436.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
776,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,{},16.0,,3,False,torch-struct,,,,,https://pypi.org/project/torch-struct,5177.0,5177.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
777,TF Compression,tensorflow/compression,tensorflow-utils,,{},26.0,,3,False,tensorflow-compression,,,,,https://pypi.org/project/tensorflow-compression,1000.0,1000.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
778,analytics-zoo,intel-analytics/analytics-zoo,distributed-ml,,{},110.0,,3,False,analytics-zoo,,,,,https://pypi.org/project/analytics-zoo,254.0,254.0,,,,,,,3.0,,,['spark'],,,,,,,,,,,,,,,,,,
779,featurewiz,AutoViML/featurewiz,hyperopt,,{},18.0,,3,False,featurewiz,,,,,https://pypi.org/project/featurewiz,3281.0,3281.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
780,neon,NervanaSystems/neon,ml-frameworks,,{},108.0,Nervanas Python-based Deep Learning framework.,3,False,nervananeon,anaconda/neon,,,,https://pypi.org/project/nervananeon,7.0,34.0,https://anaconda.org/anaconda/neon,2016-09-02 09:11:14.516,2025-04-22 15:32:21.452,2025-04-22 15:32:21.452000,3324.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
781,tffm,geffy/tffm,tensorflow-utils,,{},11.0,,3,False,tffm,,,16.0,16.0,https://pypi.org/project/tffm,44.0,44.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
782,TTS,mozilla/TTS,audio,,{},56.0,,3,False,,,,24.0,24.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
783,tf-quant-finance,google/tf-quant-finance,financial-data,,{},49.0,,3,False,tf-quant-finance,,,,,https://pypi.org/project/tf-quant-finance,329.0,329.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
784,tcav,tensorflow/tcav,interpretability,,{},19.0,,3,False,tcav,,,29.0,29.0,https://pypi.org/project/tcav,144.0,144.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
785,fairness-indicators,tensorflow/fairness-indicators,interpretability,,{},39.0,,3,False,fairness-indicators,,,,,https://pypi.org/project/fairness-indicators,836.0,836.0,,,,,,,3.0,,,"['tensorflow', 'jupyter']",,,,,,,,,,,,,,,,,,
786,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,{},22.0,,3,False,model-card-toolkit,,,,,https://pypi.org/project/model-card-toolkit,333.0,333.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
787,skift,shaypal5/skift,nlp,,{},9.0,,3,False,skift,,,17.0,17.0,https://pypi.org/project/skift,91.0,91.0,,,,,,,3.0,,,['sklearn'],,,,,,,,,,,,,,,,,,
788,pandas-ml,pandas-ml/pandas-ml,others,,{},5.0,,3,False,pandas-ml,,,,,https://pypi.org/project/pandas-ml,1699.0,1699.0,,,,,,,3.0,,,"['sklearn', 'pandas']",,,,,,,,,,,,,,,,,,
789,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,{},18.0,,3,False,deslib,,,,,https://pypi.org/project/deslib,1973.0,1973.0,,,,,,,3.0,,,['sklearn'],,,,,,,,,,,,,,,,,,
790,skggm,skggm/skggm,sklearn-utils,,{},8.0,,3,False,skggm,,,18.0,18.0,https://pypi.org/project/skggm,104.0,104.0,,,,,,,3.0,,,['sklearn'],,,,,,,,,,,,,,,,,,
791,atspy,firmai/atspy,time-series-data,,{},5.0,,3,False,atspy,,,14.0,14.0,https://pypi.org/project/atspy,54.0,54.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
792,launchpad,deepmind/launchpad,distributed-ml,,{},28.0,,3,False,dm-launchpad,,,,,https://pypi.org/project/dm-launchpad,891.0,891.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
793,DIG,divelab/DIG,graph,,{},50.0,,3,False,dig,,,,,https://pypi.org/project/dig,302.0,302.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
794,vissl,facebookresearch/vissl,image,,{},38.0,,3,False,vissl,,,,,https://pypi.org/project/vissl,240.0,240.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
795,nboost,koursaros-ai/nboost,nlp,,{},10.0,,3,False,nboost,,,5.0,5.0,https://pypi.org/project/nboost,386.0,386.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
