,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,trending,license,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,snap_id,dnf_id,yay_id,maven_id,maven_url
67,Kornia,kornia/kornia,image,,{},354.0,Kornia is a differentiable computer vision library for PyTorch.,17,False,kornia,conda-forge/kornia,,,['pytorch'],17761.0,17761.0,https://pypi.org/project/kornia,2990628.0,2995071.0,https://anaconda.org/conda-forge/kornia,2020-12-09 16:29:41.029,2025-11-08 13:20:35.488,2025-11-08 13:20:35.488000,297706.0,27.0,,,,,,1.0,,,,,,,,,,,,,,
68,HoloViews,holoviz/holoviews,data-viz,,{},163.0,Stop plotting your data - annotate your data and let it visualize itself.,17,False,holoviews,conda-forge/holoviews,,,['jupyter'],16822.0,16822.0,https://pypi.org/project/holoviews,1979896.0,2028726.0,https://anaconda.org/conda-forge/holoviews,2020-06-23 16:07:32.048,2026-07-02 19:05:21.338,2026-07-02 19:05:21.338000,3554729.0,77.0,,,,,,2.0,,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,136.0,,,,,,,,,
69,PyVista,pyvista/pyvista,data-viz,,{},207.0,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,17,False,pyvista,conda-forge/pyvista,,,['jupyter'],5937.0,5937.0,https://pypi.org/project/pyvista,1260510.0,1275430.0,https://anaconda.org/conda-forge/pyvista,2020-06-02 20:15:44.310,2026-07-22 01:06:54.890,2026-07-22 01:06:54.890000,1089228.0,97.0,,,,,,2.0,,,,,,,,,,,,,,
70,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,{},568.0,Graph Neural Network Library for PyTorch.,17,False,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],11388.0,11388.0,https://pypi.org/project/torch-geometric,1405271.0,1408570.0,https://anaconda.org/conda-forge/pytorch_geometric,2020-07-07 13:17:41.291,2026-07-21 06:53:45.431,2026-07-21 06:53:45.431000,237562.0,19.0,,,,,,1.0,,,,,,,,,,,,,,
71,Fiona,Toblerity/Fiona,geospatial-data,,{},78.0,Fiona reads and writes spatial data files.,17,False,fiona,conda-forge/fiona,,,,27567.0,27567.0,https://pypi.org/project/fiona,6103058.0,6259570.0,https://anaconda.org/conda-forge/fiona,2020-07-27 18:07:57.882,2025-12-29 23:44:48.634,2025-12-29 23:44:48.634000,11268871.0,51.0,,,,,,2.0,,,,,,,,,,,,,,
72,DVC,iterative/dvc,ml-experiments,,{},332.0,DVC tracks ML models and data sets.,17,False,dvc,conda-forge/dvc,,,,24705.0,24705.0,https://pypi.org/project/dvc,2382750.0,2433318.0,https://anaconda.org/conda-forge/dvc,2020-06-19 15:26:50.030,2026-03-31 06:31:23.617,2026-03-31 06:31:23.617000,3691531.0,340.0,,,,,,1.0,,,,,,,dvc,dvc,dvc,,,,,
73,tensorboardX,lanpa/tensorboardX,ml-experiments,,{},86.0,tensorboard for pytorch.,17,False,tensorboardX,conda-forge/tensorboardx,,,,61672.0,61672.0,https://pypi.org/project/tensorboardX,5588050.0,5607879.0,https://anaconda.org/conda-forge/tensorboardx,2020-07-06 20:33:54.325,2025-04-22 14:56:45.200,2025-04-22 14:56:45.200000,1427719.0,17.0,,,,,,1.0,,,,,,,,,,,,,,
74,NiBabel,nipy/nibabel,medical-data,,{},116.0,Python package to access a cacophony of neuro-imaging file formats.,17,False,nibabel,conda-forge/nibabel,,,,31159.0,31159.0,https://pypi.org/project/nibabel,1801832.0,1821964.0,https://anaconda.org/conda-forge/nibabel,2020-06-30 18:23:29.640,2026-06-09 01:40:14.470,2026-06-09 01:40:14.470000,1469688.0,33.0,,,,,,1.0,,,,,,,,,,,,,,
75,Faiss,facebookresearch/faiss,nn-search,,{},330.0,A library for efficient similarity search and clustering of dense vectors.,17,False,pymilvus,conda-forge/faiss,,,,5021.0,5021.0,https://pypi.org/project/pymilvus,5575022.0,5628771.0,https://anaconda.org/conda-forge/faiss,2020-06-13 12:51:19.207,2026-03-19 20:40:19.980,2026-03-19 20:40:19.980000,3923677.0,11.0,,,,,,1.0,,,,,,,,,,,,,,
76,Core ML Tools,apple/coremltools,model-serialisation,,{},234.0,Core ML is an Apple framework to integrate machine learning models into your app. Core ML provides a unified..,17,False,coremltools,conda-forge/coremltools,,,,5568.0,5568.0,https://pypi.org/project/coremltools,1808597.0,1810803.0,https://anaconda.org/conda-forge/coremltools,2020-10-16 19:48:15.220,2026-06-22 13:38:39.137,2026-06-22 13:38:39.137000,152250.0,5.0,,,,,,2.0,,,,,,,,,,,,,,
77,Autograd,HIPS/autograd,others,,{},70.0,Efficiently computes derivatives of NumPy code.,17,False,autograd,conda-forge/autograd,,,,14669.0,14669.0,https://pypi.org/project/autograd,5204175.0,5225191.0,https://anaconda.org/conda-forge/autograd,2022-06-29 14:53:18.365,2026-07-02 11:58:38.334,2026-07-02 11:58:38.334000,1029826.0,11.0,,,,,,1.0,,,,,,,,,,,,,,
78,MLxtend,rasbt/mlxtend,sklearn-utils,,{},121.0,Machine Learning Library Extensions.,17,False,mlxtend,conda-forge/mlxtend,,,['sklearn'],21003.0,21003.0,https://pypi.org/project/mlxtend,1104560.0,1116314.0,https://anaconda.org/conda-forge/mlxtend,2020-07-28 03:34:49.886,2026-06-09 21:10:46.329,2026-06-09 21:10:46.329000,846303.0,25.0,,,,,,1.0,,,,,,,,,,,,,,
79,PyOD,yzhao062/pyod,others,,{},71.0,A Python Toolkit for Scalable Outlier Detection (Anomaly Detection).,17,False,pyod,conda-forge/pyod,,,,5694.0,5694.0,https://pypi.org/project/pyod,4947799.0,4950632.0,https://anaconda.org/conda-forge/pyod,2020-05-21 23:31:10.016,2026-07-20 07:08:54.878,2026-07-20 07:08:54.878000,209711.0,56.0,,,,,,1.0,,,,,,,,,,,,,,
80,agate,wireservice/agate,others,,{},61.0,A data analysis library that is optimized for humans instead of machines.,17,False,agate,conda-forge/agate,,,,5804.0,5804.0,https://pypi.org/project/agate,33083788.0,33095160.0,https://anaconda.org/conda-forge/agate,2021-05-30 20:16:52.450,2026-02-27 18:41:38.959,2026-02-27 18:41:38.959000,705096.0,19.0,,,,,,1.0,,,,,,,,,,,,,,
81,glfw,glfw/glfw,image,,{},207.0,"Open Source, multi-platform library for OpenGL, OpenGL ES and Vulkan application development.",17,False,glfw,conda-forge/glfw,,,,1640.0,1640.0,https://pypi.org/project/glfw,3335606.0,3347544.0,https://anaconda.org/conda-forge/glfw,2021-02-23 05:20:05.660,2026-07-07 16:35:25.470,2026-07-07 16:35:25.470000,775981.0,14.0,,,,,,1.0,,,,,,,,,,,,,,
82,audioread,beetbox/audioread,audio,,{},28.0,"multi-library, cross-platform audio decoding.",17,False,audioread,conda-forge/audioread,,,,36771.0,36771.0,https://pypi.org/project/audioread,8928334.0,8951984.0,https://anaconda.org/conda-forge/audioread,2020-10-11 13:55:30.954,2025-10-02 18:37:55.287,2025-10-02 18:37:55.287000,1631879.0,7.0,,,,,,1.0,,,,,,,,,,,,,,
83,plotnine,has2k1/plotnine,data-viz,,{},120.0,A grammar of graphics for python.,17,False,plotnine,conda-forge/plotnine,,,,13025.0,13025.0,https://pypi.org/project/plotnine,3262232.0,3272794.0,https://anaconda.org/conda-forge/plotnine,2020-06-05 19:51:41.903,2026-06-13 11:00:50.180,2026-06-13 11:00:50.180000,771042.0,37.0,,,,,,2.0,,,,,,,,,,,,,,
84,Gradio,gradio-app/gradio,others,,{},506.0,"Wrap UIs around any model, share with anyone.",17,False,gradio,,,,,89021.0,89021.0,https://pypi.org/project/gradio,14449218.0,14449218.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
85,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,{},329.0,tensorflow/datasets is a library of datasets ready to use with TensorFlow.,17,False,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],25536.0,25536.0,https://pypi.org/project/tensorflow-datasets,1620989.0,1621928.0,https://anaconda.org/conda-forge/tensorflow-datasets,2021-05-04 09:11:33.308,2025-04-22 14:57:51.541,2025-04-22 14:57:51.541000,58235.0,9.0,,,,,,1.0,,,,,,,,,,,,,,
86,optimum,huggingface/optimum,gpu-utilities,,{},164.0,"Optimum Library is an extension of the Hugging Face Transformers library, providing a framework to integrate third-..",17,False,optimum,conda-forge/optimum,,,,7226.0,7226.0,https://pypi.org/project/optimum,2062059.0,2064274.0,https://anaconda.org/conda-forge/optimum,2022-04-01 08:22:36.713,2026-06-10 01:02:31.061,2026-06-10 01:02:31.061000,113008.0,32.0,,,,,,1.0,,,,,,,,,,,,,,
87,CuPy,cupy/cupy,gpu-utilities,,{},461.0,CuPy: NumPy & SciPy for GPU.,16,False,cupy,conda-forge/cupy,cupy/cupy,,,7762.0,7762.0,https://pypi.org/project/cupy,41538.0,163476.0,https://anaconda.org/conda-forge/cupy,2020-05-23 18:55:49.350,2026-06-01 13:39:01.924,2026-06-01 13:39:01.924000,8913755.0,65.0,https://hub.docker.com/r/cupy/cupy,2026-06-01 08:44:25.955588,14.0,14.0,109696.0,1.0,,,,,,,,,,,,,,
88,MXNet,apache/incubator-mxnet,ml-frameworks,,{},987.0,"MXNet metapackage for installing lib,py-MXNet Conda packages.",16,False,mxnet,mxnet,,,['mxnet'],8101.0,8101.0,https://pypi.org/project/mxnet,657005.0,657139.0,https://anaconda.org/anaconda/mxnet,2017-12-31 23:55:34.813,2025-04-22 15:32:24.964,2025-04-22 15:32:24.964000,13845.0,6.0,,,,,,2.0,,,,,,,,,,,,,,
89,Ignite,pytorch/ignite,ml-frameworks,,{},261.0,A lightweight library to help with training neural networks in PyTorch.,16,False,pytorch-ignite,pytorch/ignite,,,['pytorch'],4036.0,4036.0,https://pypi.org/project/pytorch-ignite,318256.0,321078.0,https://anaconda.org/pytorch/ignite,2018-06-20 15:36:52.783,2026-07-22 15:14:18.114,2026-07-22 15:14:18.114000,273799.0,28.0,,,,,,2.0,,,,,,,,,,,,,,
90,jellyfish,jamesturk/jellyfish,nlp,,{},37.0,A library for doing approximate and phonetic matching of strings.,16,False,jellyfish,conda-forge/jellyfish,,,,15432.0,15432.0,https://pypi.org/project/jellyfish,11923679.0,11956029.0,https://anaconda.org/conda-forge/jellyfish,2020-06-10 16:23:01.195,2025-11-25 21:17:09.326,2025-11-25 21:17:09.326000,2361563.0,19.0,,,,,,1.0,,,,,,,,,,,,,,
91,imgaug,aleju/imgaug,image,,{},36.0,Image augmentation for machine learning experiments.,16,False,imgaug,conda-forge/imgaug,,,,26539.0,26539.0,https://pypi.org/project/imgaug,1194935.0,1198051.0,https://anaconda.org/conda-forge/imgaug,2019-06-05 06:04:19.977,2025-04-22 14:57:06.395,2025-04-22 14:57:06.395000,264862.0,3.0,,,,,,2.0,,,,,,,,,,,,,,
92,imutils,PyImageSearch/imutils,image,,{},21.0,"A series of convenience functions to make basic image processing functions such as translation, rotation, resizing,..",16,False,imutils,conda-forge/imutils,,,,54238.0,54238.0,https://pypi.org/project/imutils,658604.0,662701.0,https://anaconda.org/conda-forge/imutils,2020-07-07 12:49:26.774,2025-04-22 14:57:06.837,2025-04-22 14:57:06.837000,295050.0,3.0,,,,,,2.0,,,,,,,,,,,,,,
93,VisPy,vispy/vispy,data-viz,,{},210.0,High-performance interactive 2D/3D data visualization library.,16,False,vispy,conda-forge/vispy,,,['jupyter'],2309.0,2309.0,https://pypi.org/project/vispy,1532849.0,1553141.0,https://anaconda.org/conda-forge/vispy,2020-09-24 16:39:06.228,2026-05-20 16:45:50.072,2026-05-20 16:45:50.072000,1417776.0,38.0,,,,,,2.0,,,vispy,https://www.npmjs.com/package/vispy,39.0,,,,,,,,,
94,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,{},317.0,Scientific Graphics and GUI Library for Python.,16,False,pyqtgraph,conda-forge/pyqtgraph,,,,13817.0,13817.0,https://pypi.org/project/pyqtgraph,948464.0,965530.0,https://anaconda.org/conda-forge/pyqtgraph,2020-06-09 00:20:24.502,2025-11-19 10:58:06.682,2025-11-19 10:58:06.682000,1245830.0,18.0,,,,,,2.0,,,,,,,,,,,,,,
95,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,{},98.0,A Jupyter widget for dynamic Leaflet maps.,16,False,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],18303.0,18303.0,https://pypi.org/project/ipyleaflet,434707.0,477770.0,https://anaconda.org/conda-forge/ipyleaflet,2020-05-25 11:11:25.372,2025-06-13 19:35:58.799,2025-06-13 19:35:58.799000,3056554.0,74.0,,,,,,2.0,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,1759.0,,,,,,,,,
96,Hyperopt,hyperopt/hyperopt,hyperopt,,{},108.0,Distributed Asynchronous Hyper-parameter Optimization.,16,False,hyperopt,conda-forge/hyperopt,,,,22633.0,22633.0,https://pypi.org/project/hyperopt,2759996.0,2773174.0,https://anaconda.org/conda-forge/hyperopt,2020-10-14 07:57:11.589,2025-04-22 14:56:55.071,2025-04-22 14:56:55.071000,909309.0,7.0,,,,,,1.0,,,,,,,,,,,,,,
97,BoTorch,pytorch/botorch,hyperopt,,{},163.0,Bayesian Optimization in PyTorch.,16,False,botorch,conda-forge/botorch,,,['pytorch'],1935.0,1935.0,https://pypi.org/project/botorch,577602.0,580716.0,https://anaconda.org/conda-forge/botorch,2020-08-01 11:16:39.122,2026-06-09 03:34:16.649,2026-06-09 03:34:16.649000,221116.0,43.0,,,,,,1.0,,,,,,,,,,,,,,
98,Nilearn,nilearn/nilearn,medical-data,,{},282.0,Statistical learning for neuroimaging in Python.,16,False,nilearn,conda-forge/nilearn,,,['sklearn'],4592.0,4592.0,https://pypi.org/project/nilearn,277145.0,286072.0,https://anaconda.org/conda-forge/nilearn,2020-11-12 13:26:01.761,2026-07-02 10:30:48.603,2026-07-02 10:30:48.603000,607095.0,31.0,,,,,,2.0,,,,,,,,,,,,,,
99,MONAI,Project-MONAI/MONAI,medical-data,,{},298.0,AI Toolkit for Healthcare Imaging.,16,False,monai,conda-forge/monai,,,['pytorch'],4722.0,4722.0,https://pypi.org/project/monai,473492.0,474832.0,https://anaconda.org/conda-forge/monai,2021-12-29 09:55:36.763,2026-01-28 07:31:46.743,2026-01-28 07:31:46.743000,73715.0,15.0,,,,,,2.0,,,,,,,,,,,,,,
100,mpi4py,mpi4py/mpi4py,distributed-ml,,{},29.0,Python bindings for MPI.,16,False,mpi4py,conda-forge/mpi4py,,,,12487.0,12487.0,https://pypi.org/project/mpi4py,840812.0,926003.0,https://anaconda.org/conda-forge/mpi4py,2020-10-09 13:03:47.206,2026-05-16 11:28:40.096,2026-05-16 11:28:40.096000,5878226.0,19.0,,,,,,1.0,,,,,,,,,,,,,,
101,DEAP,deap/deap,distributed-ml,,{},93.0,Distributed Evolutionary Algorithms in Python.,16,False,deap,conda-forge/deap,,,,7065.0,7065.0,https://pypi.org/project/deap,499144.0,510531.0,https://anaconda.org/conda-forge/deap,2020-10-12 23:47:32.551,2026-05-06 22:52:09.525,2026-05-06 22:52:09.525000,785746.0,9.0,,,,,,1.0,,,,,,,,,,,,,,
102,sktime,alan-turing-institute/sktime,time-series-data,,{},602.0,A unified framework for machine learning with time series.,16,False,sktime,conda-forge/sktime-all-extras,,,['sklearn'],4866.0,4866.0,https://pypi.org/project/sktime,1155506.0,1177159.0,https://anaconda.org/conda-forge/sktime-all-extras,2021-07-28 06:16:34.545,2025-12-07 07:18:44.347,2025-12-07 07:18:44.347000,1299218.0,76.0,,,,,,1.0,,,,,,,,,,,,,,
103,STUMPY,TDAmeritrade/stumpy,time-series-data,,{},43.0,"STUMPY is a powerful and scalable Python library that computes something called a matrix profile, which can then be..",16,False,stumpy,conda-forge/stumpy,,,,1660.0,1660.0,https://pypi.org/project/stumpy,474372.0,491604.0,https://anaconda.org/conda-forge/stumpy,2020-06-15 15:52:12.048,2026-02-08 02:09:16.381,2026-02-08 02:09:16.381000,1257957.0,29.0,,,,,,1.0,,BSD-3-Clause,,,,,,,,,,,,
104,PyNNDescent,lmcinnes/pynndescent,nn-search,,{},32.0,Simple fast approximate nearest neighbor search.,16,False,pynndescent,conda-forge/pynndescent,,,,13941.0,13941.0,https://pypi.org/project/pynndescent,6487945.0,6527635.0,https://anaconda.org/conda-forge/pynndescent,2020-07-01 15:27:13.844,2025-04-22 14:57:06.248,2025-04-22 14:57:06.248000,2857720.0,25.0,,,,,,1.0,,,,,,,,,,,,,,
105,Cython BLIS,explosion/cython-blis,others,,{},17.0,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,16,False,blis,conda-forge/cython-blis,,,,67613.0,67613.0,https://pypi.org/project/blis,20615044.0,20667087.0,https://anaconda.org/conda-forge/cython-blis,2020-09-18 17:34:28.094,2025-11-18 01:29:21.085,2025-11-18 01:29:21.085000,3643066.0,21.0,,,,,,2.0,,,,,,,,,,,,,,
106,hdbscan,scikit-learn-contrib/hdbscan,others,,{},105.0,Clustering based on density with variable density clusters.,16,False,hdbscan,conda-forge/hdbscan,,,['sklearn'],8266.0,8266.0,https://pypi.org/project/hdbscan,2742903.0,2798015.0,https://anaconda.org/conda-forge/hdbscan,2020-10-18 16:15:33.125,2026-06-02 10:26:57.130,2026-06-02 10:26:57.130000,3802771.0,40.0,,,,,,2.0,,,,,,,,,,,,,,
107,dlib,davisking/dlib,ml-frameworks,,{},214.0,toolkit for making real world machine learning and data analysis applications.,16,False,dlib,conda-forge/dlib,,,,40006.0,40006.0,https://pypi.org/project/dlib,190088.0,219641.0,https://anaconda.org/conda-forge/dlib,2020-06-11 11:52:27.902,2026-03-30 01:26:10.010,2026-03-30 01:26:10.010000,2157441.0,24.0,,,,,,2.0,,,,,,,,,,,,,,
108,jieba,fxsjy/jieba,chinese-nlp,,{},49.0,Chinese Words Segementation Utilities.,16,False,jieba,conda-forge/jieba,,,,41702.0,41702.0,https://pypi.org/project/jieba,2168062.0,2173404.0,https://anaconda.org/conda-forge/jieba,2021-05-30 19:33:00.476,2026-04-29 15:40:45.910,2026-04-29 15:40:45.910000,331242.0,3.0,,,,,,1.0,,,,,,,,,,,,,,
109,metrics,Lightning-AI/metrics,distributed-ml,,{},294.0,Collection of PyTorch native metrics for easy evaluating machine learning models.,16,False,metrics,conda-forge/torchmetrics,,,['pytorch'],47703.0,47703.0,https://pypi.org/project/metrics,20928.0,66774.0,https://anaconda.org/conda-forge/torchmetrics,2021-03-16 10:50:04.846,2026-03-18 09:56:39.711,2026-03-18 09:56:39.711000,2934193.0,61.0,,,,,,1.0,,,,,,,,,,,,,,
110,TorchServe,pytorch/serve,model-serialisation,,{},222.0,Model serving on PyTorch.,15,False,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],952.0,952.0,https://pypi.org/project/torchserve,44866.0,76349.0,https://anaconda.org/pytorch/torchserve,2020-04-21 03:52:57.365,2025-03-25 16:24:31.948,2025-03-25 16:24:31.948000,751084.0,25.0,https://hub.docker.com/r/pytorch/torchserve,2024-09-30 22:07:15.226668,33.0,33.0,1610191.0,2.0,,,,,,,,,,,,,,
111,Fastai,fastai/fastai,ml-frameworks,,{},263.0,,15,False,fastai,,,,['pytorch'],23509.0,23509.0,https://pypi.org/project/fastai,644962.0,644962.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
112,LightGBM,microsoft/LightGBM,ml-frameworks,,{},352.0,LightGBM is a gradient boosting framework that uses tree based learning algorithms.,15,False,lightgbm,conda-forge/lightgbm,,,,174.0,174.0,https://pypi.org/project/lightgbm,23711017.0,23786563.0,https://anaconda.org/conda-forge/lightgbm,2020-09-01 12:55:08.262,2026-07-20 03:34:31.957,2026-07-20 03:34:31.957000,5288235.0,32.0,,,,,,2.0,,,,,,,,,,,,,,
113,Theano,Theano/Theano,ml-frameworks,,{},386.0,Optimizing compiler for evaluating mathematical expressions on CPUs and GPUs.,15,False,theano,conda-forge/theano,,,,16322.0,16322.0,https://pypi.org/project/theano,87066.0,111903.0,https://anaconda.org/conda-forge/theano,2016-07-22 05:25:33.294,2025-04-22 14:56:25.718,2025-04-22 14:56:25.718000,2980471.0,8.0,,,,,,2.0,,,,,,,,,,,,,,
114,PaddlePaddle,PaddlePaddle/Paddle,ml-frameworks,,{},1527.0,,15,False,paddlepaddle,,,,['paddle'],9568.0,9568.0,https://pypi.org/project/paddlepaddle,2254827.0,2254827.0,,,,,,,,,,,,2.0,-30.0,,,,,,,,,,,,,
115,flair,flairNLP/flair,nlp,,{},278.0,A very simple framework for state-of-the-art NLP.,15,False,flair,conda-forge/python-flair,,,['pytorch'],4174.0,4174.0,https://pypi.org/project/flair,251905.0,252726.0,https://anaconda.org/conda-forge/python-flair,2020-07-28 19:00:35.095,2025-04-22 14:57:32.879,2025-04-22 14:57:32.879000,59130.0,14.0,,,,,,2.0,,,,,,,,,,,,,,
116,stanza,stanfordnlp/stanza,nlp,,{},78.0,"Stanza: A Python NLP Library for Many Human Languages, by the Stanford NLP Group.",15,False,stanza,stanfordnlp/stanza,,,,4313.0,4313.0,https://pypi.org/project/stanza,1038154.0,1038281.0,https://anaconda.org/stanfordnlp/stanza,2020-03-14 02:34:20.643,2025-03-25 16:28:39.162,2025-03-25 16:28:39.162000,9655.0,13.0,,,,,,2.0,,,,,,,,,,,,,,
117,torchvision,pytorch/vision,image,,{},690.0,Image and video datasets and models for torch deep learning.,15,False,torchvision,conda-forge/torchvision,,,['pytorch'],24.0,24.0,https://pypi.org/project/torchvision,38914879.0,38990164.0,https://anaconda.org/conda-forge/torchvision,2021-03-09 23:13:43.284,2026-07-14 05:24:16.594,2026-07-14 05:24:16.594000,4818244.0,32.0,,,,,,2.0,,,,,,,,,,,,,,
118,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,{},123.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",15,False,ocrmypdf,conda-forge/ocrmypdf,,,,1567.0,1567.0,https://pypi.org/project/ocrmypdf,1063153.0,1065325.0,https://anaconda.org/conda-forge/ocrmypdf,2021-02-25 13:52:39.515,2026-07-17 09:53:42.293,2026-07-17 09:53:42.293000,141206.0,54.0,,,,,,1.0,,,,,,,ocrmypdf,ocrmypdf,,,,,,
119,EasyOCR,JaidedAI/EasyOCR,ocr,,{},129.0,,15,False,easyocr,,,,,18041.0,18041.0,https://pypi.org/project/easyocr,3603818.0,3603818.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
120,hvPlot,holoviz/hvplot,data-viz,,{},54.0,A high-level plotting API for the PyData ecosystem built on HoloViews.,15,False,hvplot,conda-forge/hvplot,,,,7516.0,7516.0,https://pypi.org/project/hvplot,1318777.0,1332916.0,https://anaconda.org/conda-forge/hvplot,2020-06-02 12:42:34.211,2025-12-18 15:35:41.427,2025-12-18 15:35:41.427000,1032150.0,26.0,,,,,,2.0,,,,,,,,,,,,,,
