,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,trending,license,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,snap_id,dnf_id,yay_id,maven_id,maven_url
631,XAI,EthicalML/xai,interpretability,,{},3.0,,5,False,xai,,,,,45.0,45.0,https://pypi.org/project/xai,626.0,626.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
632,DiCE,interpretml/DiCE,interpretability,,{},23.0,,5,False,dice-ml,,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/dice-ml,38642.0,38642.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
633,graph-nets,deepmind/graph_nets,graph,,{},11.0,,5,False,graph-nets,,,,['tensorflow'],23.0,23.0,https://pypi.org/project/graph-nets,1232.0,1232.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
634,DeepWalk,phanein/deepwalk,graph,,{},10.0,,5,False,deepwalk,,,,,82.0,82.0,https://pypi.org/project/deepwalk,323.0,323.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
635,Mapbox GL,mapbox/mapboxgl-jupyter,geospatial-data,,{},23.0,,5,False,mapboxgl,,,,['jupyter'],,,https://pypi.org/project/mapboxgl,13576.0,13576.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
636,Enigma Catalyst,scrtlabs/catalyst,financial-data,,{},152.0,,5,False,enigma-catalyst,,,,,29.0,29.0,https://pypi.org/project/enigma-catalyst,22.0,22.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
637,TensorWatch,microsoft/tensorwatch,ml-experiments,,{},15.0,,5,False,tensorwatch,,,,,172.0,172.0,https://pypi.org/project/tensorwatch,358.0,358.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
638,TNT,pytorch/tnt,ml-experiments,,{},163.0,,5,False,torchnet,,,,['pytorch'],,,https://pypi.org/project/torchnet,3389.0,3389.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
639,TF-Agents,tensorflow/agents,reinforcement-learning,,{},155.0,,5,False,tf-agents,,,,['tensorflow'],,,https://pypi.org/project/tf-agents,7223.0,7223.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
640,ReAgent,facebookresearch/ReAgent,reinforcement-learning,,{},191.0,,5,False,reagent,,,,['pytorch'],,,https://pypi.org/project/reagent,32.0,32.0,,,,,,,,,,,,3.0,,BSD-3-Clause,,,,,,,,,,,,
641,NiftyNet,NifTK/NiftyNet,medical-data,,{},66.0,,5,False,niftynet,,,,['tensorflow'],51.0,51.0,https://pypi.org/project/niftynet,99.0,99.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
642,Mesh,tensorflow/mesh,distributed-ml,,{},51.0,,5,False,mesh-tensorflow,,,,['tensorflow'],,,https://pypi.org/project/mesh-tensorflow,22488.0,22488.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
643,Fiber,uber/fiber,distributed-ml,,{},5.0,,5,False,fiber,,,,,96.0,96.0,https://pypi.org/project/fiber,194.0,194.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
644,NearPy,pixelogik/NearPy,nn-search,,{},20.0,,5,False,NearPy,,,,,120.0,120.0,https://pypi.org/project/NearPy,589.0,589.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
645,N2,kakao/n2,nn-search,,{},22.0,,5,False,n2,,,,,40.0,40.0,https://pypi.org/project/n2,256.0,256.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
646,TF Ranking,tensorflow/ranking,recommender-systems,,{},36.0,,5,False,tensorflow_ranking,,,,['tensorflow'],,,https://pypi.org/project/tensorflow_ranking,56231.0,56231.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
647,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,{},20.0,,5,False,recmetrics,,,,,64.0,64.0,https://pypi.org/project/recmetrics,417.0,417.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
648,Recommenders,microsoft/recommenders,recommender-systems,,{},148.0,,5,False,recommenders,,,,,,,https://pypi.org/project/recommenders,18824.0,18824.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
649,Dejavu,worldveil/dejavu,audio,,{},23.0,,5,False,PyDejavu,,,,,24.0,24.0,https://pypi.org/project/PyDejavu,204.0,204.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
650,mmdnn,Microsoft/MMdnn,model-serialisation,,{},86.0,,5,False,mmdnn,,,,,166.0,166.0,https://pypi.org/project/mmdnn,144.0,144.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
651,sklearn-porter,nok/sklearn-porter,model-serialisation,,{},13.0,,5,False,sklearn-porter,,,,['sklearn'],73.0,73.0,https://pypi.org/project/sklearn-porter,787.0,787.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
652,cortex,cortexlabs/cortex,model-serialisation,,{},25.0,,5,False,cortex,,,,,,,https://pypi.org/project/cortex,8185.0,8185.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
653,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,{},62.0,,5,False,tensorflow-privacy,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-privacy,14511.0,14511.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
654,cuML,rapidsai/cuml,gpu-utilities,,{},203.0,,5,False,cuml,,,,,,,https://pypi.org/project/cuml,1507.0,1507.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
655,Orbit,uber/orbit,probabilistics,,{},23.0,,5,False,orbit-ml,,,,,,,https://pypi.org/project/orbit-ml,18210.0,18210.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
656,AdaBound,Luolc/AdaBound,pytorch-utils,,{},2.0,,5,False,adabound,,,,['pytorch'],233.0,233.0,https://pypi.org/project/adabound,908.0,908.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
657,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,{},23.0,,5,False,poutyne,,,,['pytorch'],,,https://pypi.org/project/poutyne,29655.0,29655.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
658,pytorch-summary,sksq96/pytorch-summary,pytorch-utils,,{},11.0,,5,False,torchsummary,,,,['pytorch'],,,https://pypi.org/project/torchsummary,90748.0,90748.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
659,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,{},30.0,,5,False,tensorflow-cloud,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-cloud,49243.0,49243.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
660,Trax,google/trax,others,,{},82.0,,5,False,trax,,,,,24.0,24.0,https://pypi.org/project/trax,971.0,971.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
661,Neuraxle,Neuraxio/Neuraxle,hyperopt,,{},9.0,,5,False,neuraxle,,,,,69.0,69.0,https://pypi.org/project/neuraxle,175.0,175.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
662,facenet-pytorch,timesler/facenet-pytorch,image,,{},18.0,,5,False,facenet-pytorch,,,,['pytorch'],,,https://pypi.org/project/facenet-pytorch,145890.0,145890.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
663,elegy,poets-ai/elegy,ml-frameworks,,{},18.0,,5,False,elegy,,,,"['tensorflow', 'jax']",58.0,58.0,https://pypi.org/project/elegy,153.0,153.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
664,micrograd,karpathy/micrograd,pytorch-utils,,{},2.0,,5,False,micrograd,,,,['pytorch'],107.0,107.0,https://pypi.org/project/micrograd,6205.0,6205.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
665,lore,instacart/lore,ml-experiments,,{},29.0,,5,False,lore,,,,,26.0,26.0,https://pypi.org/project/lore,658.0,658.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
666,fklearn,nubank/fklearn,ml-frameworks,,{},56.0,,5,False,fklearn,,,,,17.0,17.0,https://pypi.org/project/fklearn,1065.0,1065.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
667,tensorflow-upstream,ROCmSoftwarePlatform/tensorflow-upstream,ml-frameworks,,{},5115.0,,5,False,tensorflow-rocm,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-rocm,1026.0,1026.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
668,fastFM,ibayer/fastFM,recommender-systems,,{},20.0,,5,False,fastfm,,,,,128.0,128.0,https://pypi.org/project/fastfm,314.0,314.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
669,somoclu,peterwittek/somoclu,distributed-ml,,{},20.0,Massively parallel self-organizing maps: accelerate training on multicore CPUs and GPUs.,5,False,somoclu,conda-forge/somoclu,,,,,,https://pypi.org/project/somoclu,701.0,5130.0,https://anaconda.org/conda-forge/somoclu,2020-10-08 04:24:30.560,2025-09-05 02:51:23.155,2025-09-05 02:51:23.155000,310094.0,3.0,,,,,,3.0,,,,,,,,,,,,,,
670,deeplift,kundajelab/deeplift,interpretability,,{},11.0,,5,False,deeplift,,,,,117.0,117.0,https://pypi.org/project/deeplift,581.0,581.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
671,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,{},4.0,,5,False,pdftabextract,,,,,53.0,53.0,https://pypi.org/project/pdftabextract,220.0,220.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
672,Vulkan Kompute,KomputeProject/kompute,gpu-utilities,,{},42.0,,5,False,kp,,,,,,,https://pypi.org/project/kp,254.0,254.0,,,,,,,,,,,,3.0,,Apache-2.0,,,,,,,,,,,,
673,CausalNex,quantumblacklabs/causalnex,interpretability,,{},,,5,False,causalnex,,,,"['pytorch', 'sklearn']",,,https://pypi.org/project/causalnex,1266.0,1266.0,,,,,,,,,,,,3.0,,Apache-2.0,,,,,,,,,,,,
674,pygraphistry,graphistry/pygraphistry,graph,,{},53.0,,5,False,graphistry,,,,['jupyter'],,,https://pypi.org/project/graphistry,8435.0,8435.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
675,pytorchvideo,facebookresearch/pytorchvideo,image,,{},62.0,,5,False,pytorchvideo,,,,['pytorch'],,,https://pypi.org/project/pytorchvideo,32941.0,32941.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
676,layout-parser,Layout-Parser/layout-parser,image,,{},9.0,,5,False,layoutparser,,,,,,,https://pypi.org/project/layoutparser,297566.0,297566.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
677,solt,Oulu-IMEDS/solt,image,,{},9.0,,5,False,solt,,,,,65.0,65.0,https://pypi.org/project/solt,309.0,309.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
678,chefboost,serengil/chefboost,ml-frameworks,,{},8.0,,5,False,chefboost,,,,,72.0,72.0,https://pypi.org/project/chefboost,995.0,995.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
679,TorchDrift,torchdrift/torchdrift,pytorch-utils,,{},4.0,,5,False,torchdrift,,,,['pytorch'],31.0,31.0,https://pypi.org/project/torchdrift,84.0,84.0,,,,,,,,,,,,3.0,,Apache-2.0,,,,,,,,,,,,
680,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,{},29.0,,5,False,pytorch_tabular,,,,['pytorch'],,,https://pypi.org/project/pytorch_tabular,8252.0,8252.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
681,TimeSide,Parisson/TimeSide,audio,,{},23.0,,5,False,TimeSide,,,,,20.0,20.0,https://pypi.org/project/TimeSide,366.0,366.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
682,FinQuant,fmilthaler/FinQuant,financial-data,,{},7.0,,5,False,FinQuant,,,,,100.0,100.0,https://pypi.org/project/FinQuant,750.0,750.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
683,deepsnap,snap-stanford/deepsnap,graph,,{},18.0,,5,False,deepsnap,,,,,134.0,134.0,https://pypi.org/project/deepsnap,463.0,463.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
684,qdrant,qdrant/qdrant,nlp,,{},191.0,,5,False,,,,,,117.0,117.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
685,Popmon,ing-bank/popmon,data-viz,,{},20.0,,5,False,popmon,,,,"['pandas', 'spark']",22.0,22.0,https://pypi.org/project/popmon,1912.0,1912.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
686,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,{},32.0,,5,False,merlin-core,,,,,,,https://pypi.org/project/merlin-core,36521.0,36521.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
687,shap-hypetune,cerlymarco/shap-hypetune,hyperopt,,{},3.0,,5,False,shap-hypetune,,,,,23.0,23.0,https://pypi.org/project/shap-hypetune,6414.0,6414.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
688,kubric,google-research/kubric,image,,{},34.0,,5,False,kubric-nightly,,,,,8.0,8.0,https://pypi.org/project/kubric-nightly,2577.0,2577.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
689,evojax,google/evojax,jax-utils,,{},14.0,EvoJAX: Hardware-accelerated Neuroevolution.,5,False,evojax,conda-forge/evojax,,,['jax'],,,https://pypi.org/project/evojax,803.0,1816.0,https://anaconda.org/conda-forge/evojax,2022-02-14 16:32:21.864,2025-04-22 14:58:11.525,2025-04-22 14:58:11.525000,54716.0,20.0,,,,,,3.0,,,,,,,,,,,,,,
690,DeepKE,zjunlp/deepke,nlp,,{},34.0,,5,False,deepke,,,,['pytorch'],25.0,25.0,https://pypi.org/project/deepke,209.0,209.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
691,pymdp,infer-actively/pymdp,others,,{},36.0,,5,False,inferactively-pymdp,,,,,,,https://pypi.org/project/inferactively-pymdp,19886.0,19886.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
692,PipelineDP,OpenMined/PipelineDP,privacy-ml,,{},35.0,,5,False,pipeline-dp,,,,,17.0,17.0,https://pypi.org/project/pipeline-dp,265.0,265.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
693,benchmark_VAE,clementchadebec/benchmark_VAE,others,,{},18.0,,5,False,pythae,,,,['pytorch'],41.0,41.0,https://pypi.org/project/pythae,1980.0,1980.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
694,CNTK,microsoft/CNTK,ml-frameworks,,{},277.0,,4,False,cntk,,,,,,,https://pypi.org/project/cntk,490.0,490.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
695,Neural Network Libraries,sony/nnabla,ml-frameworks,,{},76.0,,4,False,nnabla,,,,,,,https://pypi.org/project/nnabla,1807.0,1807.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
696,Objax,google/objax,ml-frameworks,,{},26.0,,4,False,objax,,,,['jax'],,,https://pypi.org/project/objax,1099.0,1099.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
697,finetune,IndicoDataSolutions/finetune,nlp,,{},25.0,,4,False,finetune,,,,"['tensorflow', 'sklearn']",16.0,16.0,https://pypi.org/project/finetune,103.0,103.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
698,Snips NLU,snipsco/snips-nlu,nlp,,{},22.0,,4,False,snips-nlu,,,,,,,https://pypi.org/project/snips-nlu,8033.0,8033.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
699,textpipe,textpipe/textpipe,nlp,,{},29.0,,4,False,textpipe,,,,,10.0,10.0,https://pypi.org/project/textpipe,35.0,35.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
700,MatchZoo,NTMC-Community/MatchZoo,nlp,,{},39.0,,4,False,matchzoo,,,,['tensorflow'],19.0,19.0,https://pypi.org/project/matchzoo,66.0,66.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
701,Texar,asyml/texar,nlp,,{},44.0,,4,False,texar,,,,['tensorflow'],30.0,30.0,https://pypi.org/project/texar,121.0,121.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
702,PaddleDetection,PaddlePaddle/PaddleDetection,image,,{},188.0,,4,False,paddledet,,,,['paddle'],,,https://pypi.org/project/paddledet,1030.0,1030.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
703,attention-ocr,emedvedev/attention-ocr,ocr,,{},28.0,,4,False,aocr,,,,['tensorflow'],32.0,32.0,https://pypi.org/project/aocr,57.0,57.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
704,calamari,Calamari-OCR/calamari,ocr,,{},23.0,,4,False,calamari_ocr,,,,,,,https://pypi.org/project/calamari_ocr,2268.0,2268.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
705,pdvega,altair-viz/pdvega,data-viz,,{},9.0,,4,False,pdvega,,,,,93.0,93.0,https://pypi.org/project/pdvega,25.0,25.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
706,keract,philipperemy/keract,interpretability,,{},17.0,,4,False,keract,,,,['tensorflow'],265.0,265.0,https://pypi.org/project/keract,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
707,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,{},32.0,,4,False,torchbiggraph,,,,['pytorch'],,,https://pypi.org/project/torchbiggraph,1702.0,1702.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
708,Test Tube,williamFalcon/test-tube,hyperopt,,{},16.0,,4,False,test_tube,,,,,,,https://pypi.org/project/test_tube,17789.0,17789.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
709,steppy,minerva-ml/steppy,ml-experiments,,{},7.0,,4,False,steppy,,,,,60.0,60.0,https://pypi.org/project/steppy,95.0,95.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
710,Guild AI,guildai/guildai,ml-experiments,,{},30.0,,4,False,guildai,,,,,107.0,107.0,https://pypi.org/project/guildai,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
711,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,{},117.0,,4,False,stable-baselines,,,,,,,https://pypi.org/project/stable-baselines,2002.0,2002.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
712,BigDL,intel-analytics/BigDL,distributed-ml,,{},125.0,,4,False,bigdl,,,,,,,https://pypi.org/project/bigdl,1479.0,1479.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,com.intel.analytics.bigdl:bigdl-SPARK_2.4,https://search.maven.org/artifact/com.intel.analytics.bigdl/bigdl-SPARK_2.4
713,BytePS,bytedance/byteps,distributed-ml,,{},21.0,,4,False,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,58.0,58.0,,,,2020-03-03 02:33:23.358610,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,,2164.0,3.0,,Apache-2.0,,,,,,,,,,,,
714,sk-dist,Ibotta/sk-dist,distributed-ml,,{},8.0,,4,False,sk-dist,,,,"['sklearn', 'spark']",,,https://pypi.org/project/sk-dist,18862.0,18862.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
715,NGT,yahoojapan/NGT,nn-search,,{},22.0,,4,False,ngt,,,,,,,https://pypi.org/project/ngt,4337.0,4337.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
716,tensorrec,jfkirk/tensorrec,recommender-systems,,{},9.0,,4,False,tensorrec,,,,['tensorflow'],38.0,38.0,https://pypi.org/project/tensorrec,217.0,217.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
717,Muda,bmcfee/muda,audio,,{},7.0,,4,False,muda,,,,,33.0,33.0,https://pypi.org/project/muda,250.0,250.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
718,Larq Compute Engine,larq/compute-engine,model-serialisation,,{},19.0,,4,False,larq-compute-engine,,,,,11.0,11.0,https://pypi.org/project/larq-compute-engine,300.0,300.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
719,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,{},13.0,,4,False,pytorch2keras,,,,,116.0,116.0,https://pypi.org/project/pytorch2keras,94.0,94.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
720,ArrayFire,arrayfire/arrayfire,gpu-utilities,,{},97.0,,4,False,arrayfire,,,,,,,https://pypi.org/project/arrayfire,4325.0,4325.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
721,pyhsmm,mattjj/pyhsmm,probabilistics,,{},14.0,,4,False,pyhsmm,,,,,36.0,36.0,https://pypi.org/project/pyhsmm,164.0,164.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
722,Higher,facebookresearch/higher,pytorch-utils,,{},8.0,,4,False,higher,,,,['pytorch'],,,https://pypi.org/project/higher,12634.0,12634.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
723,SRU,asappresearch/sru,pytorch-utils,,{},21.0,,4,False,sru,,,,['pytorch'],,,https://pypi.org/project/sru,2691.0,2691.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
724,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,{},4.0,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",4,False,tensor-sensor,conda-forge/tensor-sensor,,,['pytorch'],,,https://pypi.org/project/tensor-sensor,123.0,252.0,https://anaconda.org/conda-forge/tensor-sensor,2021-10-12 03:26:23.131,2026-04-27 06:38:31.630,2026-04-27 06:38:31.630000,7488.0,2.0,,,,,,3.0,,,,,,,,,,,,,,
725,TF Compression,tensorflow/compression,tensorflow-utils,,{},26.0,,4,False,tensorflow-compression,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-compression,1433.0,1433.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
726,TensorNets,taehoonlee/tensornets,tensorflow-utils,,{},6.0,,4,False,tensornets,,,,['tensorflow'],87.0,87.0,https://pypi.org/project/tensornets,123.0,123.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
727,Mars,mars-project/mars,others,,{},53.0,,4,False,pymars,,,,,,,https://pypi.org/project/pymars,6303.0,6303.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
728,dabl,amueller/dabl,sklearn-utils,,{},24.0,,4,False,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,1602.0,1602.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
729,PaddleHub,PaddlePaddle/PaddleHub,others,,{},70.0,,4,False,paddlehub,,,,['paddle'],,,https://pypi.org/project/paddlehub,2527.0,2527.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
730,segmentation_models,qubvel/segmentation_models,image,,{},15.0,,4,False,segmentation_models,,,,['tensorflow'],,,https://pypi.org/project/segmentation_models,13040.0,13040.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
731,reformer-pytorch,lucidrains/reformer-pytorch,pytorch-utils,,{},11.0,,4,False,reformer-pytorch,,,,['pytorch'],,,https://pypi.org/project/reformer-pytorch,15244.0,15244.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
732,tinygrad,geohot/tinygrad,pytorch-utils,,{},493.0,,4,False,,,,,['pytorch'],23.0,23.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
733,Auto ViML,AutoViML/Auto_ViML,hyperopt,,{},9.0,,4,False,autoviml,,,,,29.0,29.0,https://pypi.org/project/autoviml,169.0,169.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
734,random-forest-importances,parrt/random-forest-importances,interpretability,,{},16.0,,4,False,rfpimp,,,,['sklearn'],,,https://pypi.org/project/rfpimp,54736.0,54736.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
735,gpt-2-simple,minimaxir/gpt-2-simple,nlp,,{},21.0,,4,False,gpt-2-simple,,,,['tensorflow'],,,https://pypi.org/project/gpt-2-simple,3640.0,3640.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
736,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,{},16.0,,4,False,matrixprofile-ts,,,,,34.0,34.0,https://pypi.org/project/matrixprofile-ts,447.0,447.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
737,ivis,beringresearch/ivis,data-viz,,{},10.0,,4,False,ivis,,,,['tensorflow'],41.0,41.0,https://pypi.org/project/ivis,395.0,395.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
738,tf-quant-finance,google/tf-quant-finance,financial-data,,{},49.0,,4,False,tf-quant-finance,,,,['tensorflow'],,,https://pypi.org/project/tf-quant-finance,1270.0,1270.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
739,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,{},40.0,,4,False,torch-geometric-temporal,,,,['pytorch'],,,https://pypi.org/project/torch-geometric-temporal,3523.0,3523.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
740,tcav,tensorflow/tcav,interpretability,,{},19.0,,4,False,tcav,,,,['tensorflow'],29.0,29.0,https://pypi.org/project/tcav,166.0,166.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
741,textflint,textflint/textflint,adversarial,,{},18.0,,4,False,textflint,,,,,21.0,21.0,https://pypi.org/project/textflint,271.0,271.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
742,launchpad,deepmind/launchpad,distributed-ml,,{},28.0,,4,False,dm-launchpad,,,,['tensorflow'],,,https://pypi.org/project/dm-launchpad,1167.0,1167.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
743,deep-daze,lucidrains/deep-daze,image,,{},14.0,,4,False,deep-daze,,,,,56.0,56.0,https://pypi.org/project/deep-daze,132.0,132.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
744,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,{},45.0,,4,False,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",,,https://pypi.org/project/raiwidgets,5169.0,5169.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
745,ecco,jalammar/ecco,interpretability,,{},12.0,Visualization tools for NLP machine learning models.,4,False,ecco,conda-forge/ecco,,,['pytorch'],,,https://pypi.org/project/ecco,296.0,461.0,https://anaconda.org/conda-forge/ecco,2021-12-30 22:13:55.932,2025-04-22 14:58:08.015,2025-04-22 14:58:08.015000,9267.0,3.0,,,,,,3.0,,,,,,,,,,,,,,
746,jiant,nyu-mll/jiant,nlp,,{},62.0,,4,False,jiant,,,,,7.0,7.0,https://pypi.org/project/jiant,374.0,374.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
747,pykale,pykale/pykale,others,,{},31.0,,4,False,pykale,,,,['pytorch'],7.0,7.0,https://pypi.org/project/pykale,242.0,242.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
748,parallelformers,tunib-ai/parallelformers,distributed-ml,,{},5.0,,4,False,parallelformers,,,,,74.0,74.0,https://pypi.org/project/parallelformers,60.0,60.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
749,Towhee,towhee-io/towhee,ml-frameworks,,{},38.0,,4,False,towhee,,,,,,,https://pypi.org/project/towhee,1324.0,1324.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
750,ThunderSVM,Xtra-Computing/thundersvm,ml-frameworks,,{},37.0,,3,False,thundersvm,,,,,,,https://pypi.org/project/thundersvm,298.0,298.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
